19,0.069,0.144,0.188,0.144,0.138,0.219,0.375,0.287,0.325,0.4,0.4,0.394,0.325,0.388,0.313,0.344,0.237,0.231,0.231,0.125,0.081
19,-0.019,-0.05,0.006,0.138,0.15,0.225,0.256,0.294,0.275,0.275,0.262,0.319,0.219,0.231,0.256,0.306,0.238,0.2,0.169,0.088,-0.031
19,-0.119,-0.156,-0.094,0.038,0.05,0.125,0.156,0.194,0.169,0.169,0.156,0.219,0.119,0.131,0.156,0.206,0.138,0.1,0.069,-0.018,-0.131
20,0,0.027311,0.029835,0.14222,0.27565,0.47398,0.57071,0.75201,0.62747,0.8108,0.92871,0.96364,0.81252,0.99453,0.97393,0.96827,0.93118,0.88486,0.8266,0.75741,0.72954
20,0,0.0042338,0.0073535,0.0024702,0.060815,0.16551,0.40147,0.47403,0.55108,0.76093,0.77295,0.8502,0.77582,0.82967,0.69015,0.67275,0.7756,0.72919,0.46131,0.39828,0.32756
20,0.093,0.087,0.087,0.1,0.243,0.375,0.487,0.65,0.631,0.744,0.875,0.925,0.8,0.937,0.931,0.937,0.912,0.869,0.831,0.756,0.575
20,0.087,0.081,0.081,0.094,0.237,0.375,0.487,0.644,0.625,0.744,0.869,0.919,0.794,0.931,0.925,0.931,0.906,0.863,0.825,0.75,0.575
20,0.031,0.069,0.062,0.056,0.05,0.1,0.281,0.418,0.456,0.65,0.737,0.787,0.725,0.75,0.694,0.637,0.737,0.643,0.062,0.043,0.012
20,0.025,0.063,0.056,0.05,0.044,0.094,0.275,0.412,0.45,0.644,0.731,0.781,0.719,0.744,0.688,0.631,0.731,0.637,0.056,0.037,0.006
21,0.086972,0.24456,0.30946,0.36892,0.4372,0.50102,0.53971,0.54403,0.58393,0.63672,0.64954,0.66177,0.65021,0.63102,0.62869,0.56034,0.55922,0.47337,0.40909,0.35002,0.31999
21,0,0.082767,0.27075,0.26358,0.35036,0.47432,0.43993,0.44335,0.47572,0.5369,0.61662,0.64713,0.59132,0.50542,0.49327,0.49791,0.45513,0.40379,0.37882,0.3075,0.2301
21,0.062,0.226,0.275,0.326,0.451,0.488,0.576,0.55,0.588,0.607,0.619,0.651,0.638,0.6,0.619,0.55,0.538,0.438,0.4,0.313,0.294
21,-0.007,0.163,0.212,0.263,0.388,0.425,0.513,0.481,0.519,0.544,0.556,0.588,0.575,0.537,0.55,0.487,0.469,0.375,0.331,0.244,0.225
21,0.012,0.012,0.201,0.206,0.307,0.444,0.401,0.412,0.437,0.506,0.588,0.651,0.563,0.475,0.463,0.5,0.4,0.362,0.338,0.226,0.119
21,-0.044,-0.044,0.138,0.15,0.244,0.381,0.338,0.356,0.381,0.45,0.525,0.588,0.5,0.412,0.4,0.444,0.344,0.306,0.275,0.163,0.056
22,0.17103,0.30923,0.38675,0.35716,0.51621,0.54119,0.5779,0.61799,0.67362,0.69095,0.69728,0.6925,0.67669,0.6468,0.62127,0.62188,0.52553,0.52236,0.46127,0.39287,0.31654
22,0.0043421,0.098681,0.31619,0.38984,0.45697,0.39289,0.56718,0.51359,0.56315,0.544,0.55434,0.58798,0.57938,0.52098,0.45838,0.48987,0.44051,0.3752,0.34653,0.22986,0.19206
22,0.107,0.251,0.425,0.331,0.494,0.532,0.569,0.606,0.657,0.682,0.676,0.676,0.657,0.651,0.619,0.588,0.494,0.507,0.419,0.35,0.288
22,0.038,0.188,0.362,0.256,0.431,0.463,0.5,0.537,0.594,0.619,0.613,0.613,0.594,0.588,0.556,0.519,0.419,0.438,0.35,0.281,0.219
22,-0.012,-0,0.226,0.357,0.432,0.375,0.563,0.519,0.556,0.544,0.562,0.582,0.569,0.519,0.432,0.463,0.394,0.344,0.288,0.181,0.094
22,-0.075,-0.063,0.163,0.294,0.369,0.306,0.5,0.456,0.481,0.469,0.487,0.519,0.506,0.444,0.369,0.4,0.331,0.281,0.225,0.106,0.031
23,0.11874,0.2278,0.29136,0.37004,0.42367,0.44213,0.51424,0.5262,0.59209,0.58768,0.61271,0.61252,0.60356,0.57835,0.55158,0.51061,0.46202,0.40781,0.34356,0.27573,0.22138
23,0.029429,0.10482,0.17161,0.33128,0.39481,0.40232,0.45149,0.49248,0.52458,0.54723,0.58609,0.57014,0.58901,0.57065,0.53879,0.50709,0.44137,0.34527,0.28276,0.22164,0.16386
23,0.05,0.088,0.175,0.319,0.369,0.437,0.5,0.537,0.594,0.581,0.632,0.607,0.632,0.569,0.331,0.188,0.176,0.2,0.157,0.069,0.006
23,-0.025,-0.006,0.081,0.225,0.256,0.362,0.406,0.456,0.481,0.506,0.519,0.494,0.519,0.475,0.218,0.075,0.063,0.106,0.044,-0.044,-0.088
23,-0.013,-0.019,-0.007,0.2,0.35,0.299,0.393,0.468,0.531,0.518,0.537,0.518,0.519,0.576,0.432,0.268,0.126,0.05,0.076,0.038,0.038
23,-0.119,-0.125,-0.113,0.087,0.237,0.212,0.306,0.381,0.444,0.431,0.45,0.431,0.406,0.463,0.319,0.181,0.013,-0.056,-0.037,-0.075,-0.075
24,0,0.030713,0.15353,0.35826,0.52767,0.58773,0.72908,0.79059,0.86236,0.81366,0.86858,0.90841,0.93246,0.94032,0.93187,0.9226,0.88684,0.87443,0.80534,0.72488,0.61835
24,0,0,0,0.098735,0.35655,0.38121,0.56668,0.49165,0.63755,0.65252,0.69977,0.70893,0.81114,0.86396,0.85206,0.82438,0.78141,0.72101,0.70492,0.61906,0.54114
24,0.012,0.044,0.082,0.288,0.456,0.574,0.731,0.781,0.849,0.762,0.812,0.837,0.843,0.837,0.843,0.849,0.825,0.85,0.8,0.731,0.581
24,-0.063,-0.031,0.007,0.194,0.375,0.487,0.644,0.694,0.762,0.681,0.731,0.756,0.762,0.756,0.762,0.762,0.738,0.769,0.719,0.65,0.5
24,-0,0.025,-0.031,-0.012,0.193,0.212,0.518,0.5,0.575,0.637,0.775,0.625,0.756,0.819,0.806,0.8,0.743,0.663,0.668,0.537,0.393
24,-0.087,-0.056,-0.106,-0.087,0.106,0.131,0.431,0.419,0.494,0.556,0.694,0.544,0.681,0.738,0.725,0.719,0.662,0.588,0.581,0.45,0.306
25,0.010455,0,0.031435,0.25095,0.17381,0.37755,0.43248,0.48326,0.52713,0.52056,0.59222,0.55936,0.62415,0.56603,0.62501,0.59,0.53814,0.57493,0.50496,0.46197,0.43825
25,0,0,0,0,0.070194,0.12282,0.189,0.25784,0.34771,0.39811,0.41374,0.5025,0.46923,0.44391,0.46482,0.3948,0.36394,0.33662,0.42625,0.37914,0.21836
25,0.069,0.025,0.032,0.212,0.144,0.35,0.4,0.462,0.531,0.519,0.593,0.6,0.656,0.594,0.638,0.581,0.519,0.501,0.4,0.363,0.25
25,0.006,-0.038,-0.031,0.156,0.081,0.294,0.344,0.406,0.475,0.456,0.537,0.544,0.6,0.531,0.582,0.525,0.456,0.438,0.337,0.3,0.194
25,0.019,0.025,0.019,0.013,0.062,0.063,0.106,0.162,0.282,0.326,0.375,0.481,0.481,0.45,0.481,0.418,0.362,0.312,0.356,0.225,-0.007
25,-0.037,-0.031,-0.037,-0.037,0.006,0.013,0.05,0.106,0.219,0.263,0.319,0.425,0.425,0.394,0.425,0.362,0.306,0.256,0.3,0.169,-0.063
